date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:13	136853/136853	---M-Z	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202017%2002:14:21%20GMT	http://www.regnumhotels.com/d/regnum/merged/global_f10_2017-04-25-13-57_1209139493.css	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/merged/global_f10_2017-04-25-13-57_1209139493.css	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:25:19	267256/267256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:17:27%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_555_crop/Grand_Floor-Foyer_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_555_crop/Grand_Floor-Foyer_th.jpg	(from http://www.regnumhotels.com/en/meetings-belek-antalya.html)
13:25:27	50976/50976	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:24:26%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Amphitheatre_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Amphitheatre_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:25:36	1011387/1011387	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jun%202016%2003:02:02%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/National_Golf_Club/National_Golf_Club_-19_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Golf/National_Golf_Club/National_Golf_Club_-19_th.jpg	(from http://www.regnumhotels.com/en/golf-holidays-belek-antalya.html)
13:25:46	61240/61240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:24:31%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Water_Show_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Water_Show_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:25:50	320057/320057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:17:31%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_555_crop/Meeting_Room-Carya1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Meeting_Rooms/__thumbs_1550_555_crop/Meeting_Room-Carya1_th.jpg	(from http://www.regnumhotels.com/en/meetings-belek-antalya.html)
13:26:07	102016/102016	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:24:32%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Waterfall_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Waterfall_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:26:08	339376/339376	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:05%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Amphitheatre_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Amphitheatre_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:26:20	73300/73300	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:26:13%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/__thumbs_584_378_crop/Game_room-bowling_2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/__thumbs_584_378_crop/Game_room-bowling_2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:26:33	408270/408270	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:05%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Water_Show_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Water_Show_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:26:42	56726/56726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:26:12%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/__thumbs_584_378_crop/Game_room-billiard1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/__thumbs_584_378_crop/Game_room-billiard1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:23	390704/390704	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2004:19:07%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/Game_room-billiard1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/Game_room-billiard1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:28	278827/278827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2004:19:07%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/game_room-2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/game_room-2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:29	507886/507886	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2004:19:07%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/Game_room-bowling_2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/Game_room-bowling_2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:30	42754/42754	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:26:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/__thumbs_584_378_crop/game_room-2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Game_Room/__thumbs_584_378_crop/game_room-2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:40	715989/715989	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:05%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Waterfall_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Waterfall_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:41	77067/77067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:24:33%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Waterpipe_Area_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Waterpipe_Area_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:48	47654/47654	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:26:42%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Football/__thumbs_584_378_crop/Football_Area-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Football/__thumbs_584_378_crop/Football_Area-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:27:56	47603/47603	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2003:24:29%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Tennis_courts_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/__thumbs_584_378_crop/Tennis_courts_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:28:40	431780/431780	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2004:00:22%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Football/Football_Area-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Football/Football_Area-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:28:44	388803/388803	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:05%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Tennis_courts_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Tennis_courts_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:28:51	69451/69451	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:25:08%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Fitness_Center/__thumbs_584_378_crop/Fitness_2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Fitness_Center/__thumbs_584_378_crop/Fitness_2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:01	61256/61256	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:45:16%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Zerodegree.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Zerodegree.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:08	626599/626599	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jun%202016%2003:20:05%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Waterpipe_Area_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Others/Waterpipe_Area_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:15	488387/488387	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:50:04%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Fitness_Center/Fitness_2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Fitness_Center/Fitness_2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:18	60994/60994	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:45:01%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/wonderland.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/wonderland.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:27	268533/268533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:45:11%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/Zerodegree.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/Zerodegree.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:32	77915/77915	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:51%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Todes.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Todes.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:44	76318/76318	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:39%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/tabu_live_band.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/tabu_live_band.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:44	269618/269618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:56%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/wonderland.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/wonderland.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:29:58	82178/82178	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:57%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/fairtale.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/fairtale.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:30:13	361543/361543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:45%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/Todes.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/Todes.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:30:19	319139/319139	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:33%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/tabu_live_band.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/tabu_live_band.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:30:26	79576/79576	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:33%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/shaman.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/shaman.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:30:39	81480/81480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:20%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Regnum_Fest.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Regnum_Fest.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:30:47	392977/392977	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:51%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/fairtale.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/fairtale.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:30:57	365434/365434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:27%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/shaman.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/shaman.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:00	74852/74852	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:26%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Revelation_girls.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Revelation_girls.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:11	66622/66622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:17%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/billionare_party.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/billionare_party.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:22	392378/392378	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:15%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/Regnum_Fest.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/Regnum_Fest.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:33	68531/68531	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:48%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Danceoftheworld.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/Danceoftheworld.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:38	369951/369951	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:44:20%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/Revelation_girls.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/Revelation_girls.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:46	304006/304006	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:11%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/billionare_party.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/billionare_party.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:54	97654/97654	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:08%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/BBI-1.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/__thumbs_584_378_crop/BBI-1.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:31:56	283824/283824	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:42%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/Danceoftheworld.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/Danceoftheworld.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:32:09	90051/90051	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:39:59%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-5_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-5_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:32:20	63089/63089	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:40:00%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Kids_Aqua-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Kids_Aqua-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:32:49	471424/471424	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20May%202017%2013:43:02%20GMT	http://www.regnumhotels.com/d/regnum/media/entertainment/BBI-1.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/entertainment/BBI-1.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:33:00	65400/65400	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:39:54%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:33:24	541960/541960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:32:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Kids_Aqua-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Kids_Aqua-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:33:38	84653/84653	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:39:57%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-4_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-4_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:33:41	714695/714695	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:32:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-5_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-5_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:33:50	559495/559495	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:32:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:33:55	91442/91442	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:39:56%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-3_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-3_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:34:04	52881/52881	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:39:55%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/__thumbs_584_378_crop/Aquaworld-2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:34:46	657539/657539	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:32:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-4_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-4_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:34:54	50100/50100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:45:14%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Beach_and_Pier/__thumbs_584_378_crop/BeachPier-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Beach_and_Pier/__thumbs_584_378_crop/BeachPier-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:34:59	432033/432033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:32:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-2_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-2_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:35:13	81316/81316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202016%2010:44:42%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Pools/__thumbs_584_378_crop/Heated_Outdoor_Pool_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Pools/__thumbs_584_378_crop/Heated_Outdoor_Pool_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:35:26	509032/509032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:37:44%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Beach_and_Pier/BeachPier-1_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Beach_and_Pier/BeachPier-1_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:35:41	84926/84926	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202017%2011:55:57%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_584_378_crop/REGNUM_2050X1538_LANDOF-4.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_584_378_crop/REGNUM_2050X1538_LANDOF-4.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:35:45	792293/792293	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2003:32:16%20GMT	http://www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-3_th.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/Optimized_images/Aqua_World/Aquaworld-3_th.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
13:36:02	102173/102173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Jan%202017%2011:55:27%20GMT	http://www.regnumhotels.com/d/regnum/media/__thumbs_584_378_crop/REGNUM_2050X1538_LANDOF-3.jpg	C:/Users/AAA/Documents/HTTrack/anh-octopus/www.regnumhotels.com/d/regnum/media/__thumbs_584_378_crop/REGNUM_2050X1538_LANDOF-3.jpg	(from http://www.regnumhotels.com/en/activities-belek-antalya.html)
